Competitor,Title,Price,URL,SKU,Extraction_Date
Progenix,"Gigabyte AORUS GeForce RTX 5070 MASTER 12G Graphics Card, 12GB","R16,699",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-AORUS-GeForce-RTX-5070-MASTER-12G-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"PNY RTX PRO 2000 BLACKWELL Graphics Card, 16GB","R16,914",https://progenix.co.za/Components/Graphics-Cards/PNY-RTX-PRO-2000-BLACKWELL-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte AORUS Radeon RX 9070 XT ELITE 16GB Graphics Card, 16GB","R17,263",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-AORUS-Radeon-RX-9070-XT-ELITE-16GB-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS DUAL GeForce RTX 4070 SUPER EVO OC Edition 12GB GDDR6X Graphics Card, 12GB","R17,568",https://progenix.co.za/Components/Graphics-Cards/ASUS-DUAL-GeForce-RTX-4070-SUPER-EVO-OC-Edition-12GB-GDDR6X-Graphics-Card-12GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASRock Radeon RX 9070 XT TAICHI 16GB OC Graphics Card, 16GB","R17,733",https://progenix.co.za/Components/Graphics-Cards/ASRock-Radeon-RX-9070-XT-TAICHI-16GB-OC-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS PRIME Radeon RX 9070 XT OC Edition 16GB GDDR6 Graphics Card, 16GB","R17,932",https://progenix.co.za/Components/Graphics-Cards/ASUS-PRIME-Radeon-RX-9070-XT-OC-Edition-16GB-GDDR6-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS TUF GAMING Radeon RX 9070 XT OC Edition 16GB GDDR6 Graphics Card, 16GB","R18,386",https://progenix.co.za/Components/Graphics-Cards/ASUS-TUF-GAMING-Radeon-RX-9070-XT-OC-Edition-16GB-GDDR6-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5070 Ti EAGLE OC ICE SFF 16G Graphics Card, 16GB","R19,999",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5070-Ti-EAGLE-OC-ICE-SFF-16G-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5070 Ti WINDFORCE OC SFF 16G Graphics Card, 16GB","R19,999",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5070-Ti-WINDFORCE-OC-SFF-16G-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5070 Ti 16G VENTUS 3X OC Graphics Card, 16GB","R20,299",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5070-Ti-16G-VENTUS-3X-OC-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5070 Ti GAMING OC 16G Graphics Card, 16GB","R20,399",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5070-Ti-GAMING-OC-16G-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5070 Ti EAGLE OC SFF 16G Graphics Card, 16GB","R20,899",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5070-Ti-EAGLE-OC-SFF-16G-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5070 Ti 16G VENTUS 3X PZ Project Zero Graphics Card, 16GB","R21,349",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5070-Ti-16G-VENTUS-3X-PZ-Project-Zero-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS TUF GAMING Radeon RX 9070 XT COD BO7 SPECIAL EDITION Graphics Card, 16GB","R21,523",https://progenix.co.za/Components/Graphics-Cards/ASUS-TUF-GAMING-Radeon-RX-9070-XT-COD-BO7-SPECIAL-EDITION-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte AORUS GeForce RTX 5070 Ti MASTER 16G Graphics Card, 16GB","R21,999",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-AORUS-GeForce-RTX-5070-Ti-MASTER-16G-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5080 16G VENTUS 3X OC PLUS Graphics Card, 16GB","R26,999",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5080-16G-VENTUS-3X-OC-PLUS-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5080 16G VENTUS 3X OC Graphics Card, 16GB","R27,299",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5080-16G-VENTUS-3X-OC-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5080 WINDFORCE OC SFF 16G Graphics Card, 16GB","R28,699",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5080-WINDFORCE-OC-SFF-16G-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"ASUS PRIME GeForce RTX 5080 16GB GDDR7 OC EDITION Graphics Card, 16GB","R29,299",https://progenix.co.za/Components/Graphics-Cards/ASUS-PRIME-GeForce-RTX-5080-16GB-GDDR7-OC-EDITION-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5080 GAMING OC 16G Graphics Card, 16GB","R29,499",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5080-GAMING-OC-16G-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5080 16G INSPIRE 3X OC Graphics Card, 16GB","R30,999",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5080-16G-INSPIRE-3X-OC-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte AORUS GeForce RTX 4080 16GB XTREME WATERFORCE Graphics Card with 360mm AIO, 16GB","R32,117",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-AORUS-GeForce-RTX-4080-16GB-XTREME-WATERFORCE-Graphics-Card-with-360mm-AIO-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte AORUS GeForce RTX 4080 16GB XTREME WATERFORCE WB Graphics Card, 16GB","R32,117",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-AORUS-GeForce-RTX-4080-16GB-XTREME-WATERFORCE-WB-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte AORUS GeForce RTX 5080 MASTER ICE 16G Graphics Card, 16GB","R32,299",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-AORUS-GeForce-RTX-5080-MASTER-ICE-16G-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte AORUS GeForce RTX 5080 MASTER 16G Graphics Card, 16GB","R33,499",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-AORUS-GeForce-RTX-5080-MASTER-16G-Graphics-Card-16GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"PNY (Quadro) RTX A4500 Workstation Graphics Card, 20GB","R36,535",https://progenix.co.za/Components/Graphics-Cards/PNY-Quadro-RTX-A4500-Workstation-Graphics-Card-20GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"PNY RTX PRO 4000 BLACKWELL Graphics Card, 24GB","R43,512",https://progenix.co.za/Components/Graphics-Cards/PNY-RTX-PRO-4000-BLACKWELL-Graphics-Card-24GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"PNY RTX PRO 4000 BLACKWELL SFF Edition Graphics Card, 24GB","R43,628",https://progenix.co.za/Components/Graphics-Cards/PNY-RTX-PRO-4000-BLACKWELL-SFF-Edition-Graphics-Card-24GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"Gigabyte GeForce RTX 5090 GAMING OC 32G Graphics Card, 32GB","R59,999",https://progenix.co.za/Components/Graphics-Cards/Gigabyte-GeForce-RTX-5090-GAMING-OC-32G-Graphics-Card-32GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"MSI GeForce RTX 5090 32G GAMING TRIO OC Graphics Card, 32GB","R63,499",https://progenix.co.za/Components/Graphics-Cards/MSI-GeForce-RTX-5090-32G-GAMING-TRIO-OC-Graphics-Card-32GB?refine=stock_status%2C7,N/A,2026-02-25
Progenix,"PNY RTX PRO 5000 BLACKWELL Graphics Card, 48GB","R120,506",https://progenix.co.za/Components/Graphics-Cards/PNY-RTX-PRO-5000-BLACKWELL-Graphics-Card-48GB?refine=stock_status%2C7,N/A,2026-02-25
